idx,subset,t2_feasible,t1_feasible,t1_sols,matched,extra,missed,category
359,"(1, 2, 5, 18, 20)",False,False,0,0,0,0,agree_infeasible
360,"(1, 2, 5, 19, 20)",False,False,0,0,0,0,agree_infeasible
361,"(1, 2, 6, 7, 8)",False,False,0,0,0,0,agree_infeasible
362,"(1, 2, 6, 7, 9)",False,False,0,0,0,0,agree_infeasible
363,"(1, 2, 6, 7, 10)",False,False,0,0,0,0,agree_infeasible
364,"(1, 2, 6, 7, 11)",False,False,0,0,0,0,agree_infeasible
365,"(1, 2, 6, 7, 12)",False,False,0,0,0,0,agree_infeasible
366,"(1, 2, 6, 7, 13)",False,False,0,0,0,0,agree_infeasible
367,"(1, 2, 6, 7, 14)",False,False,0,0,0,0,agree_infeasible
368,"(1, 2, 6, 7, 15)",False,False,0,0,0,0,agree_infeasible
369,"(1, 2, 6, 7, 16)",False,False,0,0,0,0,agree_infeasible
370,"(1, 2, 6, 7, 17)",False,False,0,0,0,0,agree_infeasible
371,"(1, 2, 6, 7, 18)",False,False,0,0,0,0,agree_infeasible
372,"(1, 2, 6, 7, 19)",False,False,0,0,0,0,agree_infeasible
373,"(1, 2, 6, 7, 20)",False,False,0,0,0,0,agree_infeasible
374,"(1, 2, 6, 8, 9)",True,True,1,1,0,0,agree_feasible
375,"(1, 2, 6, 8, 10)",True,True,1,1,0,0,agree_feasible
376,"(1, 2, 6, 8, 11)",True,True,1,1,0,0,agree_feasible
377,"(1, 2, 6, 8, 12)",False,False,0,0,0,0,agree_infeasible
378,"(1, 2, 6, 8, 13)",True,True,1,1,0,0,agree_feasible
379,"(1, 2, 6, 8, 14)",True,True,1,1,0,0,agree_feasible
380,"(1, 2, 6, 8, 15)",True,True,1,1,0,0,agree_feasible
381,"(1, 2, 6, 8, 16)",True,True,1,1,0,0,agree_feasible
382,"(1, 2, 6, 8, 17)",False,False,0,0,0,0,agree_infeasible
383,"(1, 2, 6, 8, 18)",False,False,0,0,0,0,agree_infeasible
384,"(1, 2, 6, 8, 19)",True,True,1,1,0,0,agree_feasible
385,"(1, 2, 6, 8, 20)",True,True,1,1,0,0,agree_feasible
386,"(1, 2, 6, 9, 10)",False,False,0,0,0,0,agree_infeasible
387,"(1, 2, 6, 9, 11)",False,False,0,0,0,0,agree_infeasible
388,"(1, 2, 6, 9, 12)",False,False,0,0,0,0,agree_infeasible
389,"(1, 2, 6, 9, 13)",False,False,0,0,0,0,agree_infeasible
390,"(1, 2, 6, 9, 14)",False,False,0,0,0,0,agree_infeasible
391,"(1, 2, 6, 9, 15)",False,False,0,0,0,0,agree_infeasible
392,"(1, 2, 6, 9, 16)",True,True,1,1,0,0,agree_feasible
393,"(1, 2, 6, 9, 17)",False,False,0,0,0,0,agree_infeasible
394,"(1, 2, 6, 9, 18)",False,False,0,0,0,0,agree_infeasible
395,"(1, 2, 6, 9, 19)",False,False,0,0,0,0,agree_infeasible
396,"(1, 2, 6, 9, 20)",True,True,1,1,0,0,agree_feasible
397,"(1, 2, 6, 10, 11)",True,True,1,1,0,0,agree_feasible
398,"(1, 2, 6, 10, 12)",False,False,0,0,0,0,agree_infeasible
399,"(1, 2, 6, 10, 13)",False,False,0,0,0,0,agree_infeasible
400,"(1, 2, 6, 10, 14)",True,True,1,1,0,0,agree_feasible
401,"(1, 2, 6, 10, 15)",True,True,1,1,0,0,agree_feasible
402,"(1, 2, 6, 10, 16)",True,True,1,1,0,0,agree_feasible
403,"(1, 2, 6, 10, 17)",False,False,0,0,0,0,agree_infeasible
404,"(1, 2, 6, 10, 18)",True,True,1,1,0,0,agree_feasible
405,"(1, 2, 6, 10, 19)",True,True,1,1,0,0,agree_feasible
406,"(1, 2, 6, 10, 20)",True,True,1,1,0,0,agree_feasible
407,"(1, 2, 6, 11, 12)",False,False,0,0,0,0,agree_infeasible
408,"(1, 2, 6, 11, 13)",True,True,1,1,0,0,agree_feasible
409,"(1, 2, 6, 11, 14)",True,True,1,1,0,0,agree_feasible
410,"(1, 2, 6, 11, 15)",True,True,1,1,0,0,agree_feasible
411,"(1, 2, 6, 11, 16)",False,False,0,0,0,0,agree_infeasible
412,"(1, 2, 6, 11, 17)",False,False,0,0,0,0,agree_infeasible
413,"(1, 2, 6, 11, 18)",False,False,0,0,0,0,agree_infeasible
414,"(1, 2, 6, 11, 19)",True,True,1,1,0,0,agree_feasible
415,"(1, 2, 6, 11, 20)",False,False,0,0,0,0,agree_infeasible
416,"(1, 2, 6, 12, 13)",False,False,0,0,0,0,agree_infeasible
417,"(1, 2, 6, 12, 14)",False,False,0,0,0,0,agree_infeasible
418,"(1, 2, 6, 12, 15)",False,False,0,0,0,0,agree_infeasible
419,"(1, 2, 6, 12, 16)",False,False,0,0,0,0,agree_infeasible
420,"(1, 2, 6, 12, 17)",False,False,0,0,0,0,agree_infeasible
421,"(1, 2, 6, 12, 18)",False,False,0,0,0,0,agree_infeasible
422,"(1, 2, 6, 12, 19)",False,False,0,0,0,0,agree_infeasible
423,"(1, 2, 6, 12, 20)",False,False,0,0,0,0,agree_infeasible
424,"(1, 2, 6, 13, 14)",False,False,0,0,0,0,agree_infeasible
425,"(1, 2, 6, 13, 15)",False,False,0,0,0,0,agree_infeasible
426,"(1, 2, 6, 13, 16)",False,False,0,0,0,0,agree_infeasible
427,"(1, 2, 6, 13, 17)",False,False,0,0,0,0,agree_infeasible
428,"(1, 2, 6, 13, 18)",True,True,1,1,0,0,agree_feasible
429,"(1, 2, 6, 13, 19)",True,True,1,1,0,0,agree_feasible
430,"(1, 2, 6, 13, 20)",False,False,0,0,0,0,agree_infeasible
431,"(1, 2, 6, 14, 15)",True,True,1,1,0,0,agree_feasible
432,"(1, 2, 6, 14, 16)",False,False,0,0,0,0,agree_infeasible
433,"(1, 2, 6, 14, 17)",False,False,0,0,0,0,agree_infeasible
434,"(1, 2, 6, 14, 18)",True,True,1,1,0,0,agree_feasible
435,"(1, 2, 6, 14, 19)",True,True,1,1,0,0,agree_feasible
436,"(1, 2, 6, 14, 20)",False,False,0,0,0,0,agree_infeasible
437,"(1, 2, 6, 15, 16)",False,False,0,0,0,0,agree_infeasible
438,"(1, 2, 6, 15, 17)",False,False,0,0,0,0,agree_infeasible
439,"(1, 2, 6, 15, 18)",True,True,1,1,0,0,agree_feasible
440,"(1, 2, 6, 15, 19)",True,True,1,1,0,0,agree_feasible
441,"(1, 2, 6, 15, 20)",False,False,0,0,0,0,agree_infeasible
442,"(1, 2, 6, 16, 17)",False,False,0,0,0,0,agree_infeasible
443,"(1, 2, 6, 16, 18)",True,True,1,1,0,0,agree_feasible
444,"(1, 2, 6, 16, 19)",True,True,1,1,0,0,agree_feasible
445,"(1, 2, 6, 16, 20)",True,True,1,1,0,0,agree_feasible
446,"(1, 2, 6, 17, 18)",False,False,0,0,0,0,agree_infeasible
447,"(1, 2, 6, 17, 19)",False,False,0,0,0,0,agree_infeasible
448,"(1, 2, 6, 17, 20)",False,False,0,0,0,0,agree_infeasible
449,"(1, 2, 6, 18, 19)",True,True,1,1,0,0,agree_feasible
450,"(1, 2, 6, 18, 20)",True,True,1,1,0,0,agree_feasible
451,"(1, 2, 6, 19, 20)",True,True,1,1,0,0,agree_feasible
452,"(1, 2, 7, 8, 9)",False,False,0,0,0,0,agree_infeasible
453,"(1, 2, 7, 8, 10)",False,False,0,0,0,0,agree_infeasible
454,"(1, 2, 7, 8, 11)",False,False,0,0,0,0,agree_infeasible
455,"(1, 2, 7, 8, 12)",False,False,0,0,0,0,agree_infeasible
456,"(1, 2, 7, 8, 13)",False,False,0,0,0,0,agree_infeasible
457,"(1, 2, 7, 8, 14)",False,False,0,0,0,0,agree_infeasible
458,"(1, 2, 7, 8, 15)",False,False,0,0,0,0,agree_infeasible
459,"(1, 2, 7, 8, 16)",False,False,0,0,0,0,agree_infeasible
460,"(1, 2, 7, 8, 17)",False,False,0,0,0,0,agree_infeasible
461,"(1, 2, 7, 8, 18)",False,False,0,0,0,0,agree_infeasible
462,"(1, 2, 7, 8, 19)",False,False,0,0,0,0,agree_infeasible
463,"(1, 2, 7, 8, 20)",False,False,0,0,0,0,agree_infeasible
464,"(1, 2, 7, 9, 10)",False,False,0,0,0,0,agree_infeasible
465,"(1, 2, 7, 9, 11)",False,False,0,0,0,0,agree_infeasible
466,"(1, 2, 7, 9, 12)",False,False,0,0,0,0,agree_infeasible
467,"(1, 2, 7, 9, 13)",False,False,0,0,0,0,agree_infeasible
468,"(1, 2, 7, 9, 14)",False,False,0,0,0,0,agree_infeasible
469,"(1, 2, 7, 9, 15)",False,False,0,0,0,0,agree_infeasible
470,"(1, 2, 7, 9, 16)",False,False,0,0,0,0,agree_infeasible
471,"(1, 2, 7, 9, 17)",False,False,0,0,0,0,agree_infeasible
472,"(1, 2, 7, 9, 18)",False,False,0,0,0,0,agree_infeasible
473,"(1, 2, 7, 9, 19)",False,False,0,0,0,0,agree_infeasible
474,"(1, 2, 7, 9, 20)",False,False,0,0,0,0,agree_infeasible
475,"(1, 2, 7, 10, 11)",False,False,0,0,0,0,agree_infeasible
476,"(1, 2, 7, 10, 12)",False,False,0,0,0,0,agree_infeasible
477,"(1, 2, 7, 10, 13)",False,False,0,0,0,0,agree_infeasible
478,"(1, 2, 7, 10, 14)",False,False,0,0,0,0,agree_infeasible
479,"(1, 2, 7, 10, 15)",False,False,0,0,0,0,agree_infeasible
480,"(1, 2, 7, 10, 16)",False,False,0,0,0,0,agree_infeasible
481,"(1, 2, 7, 10, 17)",False,False,0,0,0,0,agree_infeasible
482,"(1, 2, 7, 10, 18)",False,False,0,0,0,0,agree_infeasible
483,"(1, 2, 7, 10, 19)",False,False,0,0,0,0,agree_infeasible
484,"(1, 2, 7, 10, 20)",False,False,0,0,0,0,agree_infeasible
485,"(1, 2, 7, 11, 12)",False,False,0,0,0,0,agree_infeasible
486,"(1, 2, 7, 11, 13)",False,False,0,0,0,0,agree_infeasible
487,"(1, 2, 7, 11, 14)",False,False,0,0,0,0,agree_infeasible
488,"(1, 2, 7, 11, 15)",False,False,0,0,0,0,agree_infeasible
489,"(1, 2, 7, 11, 16)",False,False,0,0,0,0,agree_infeasible
490,"(1, 2, 7, 11, 17)",False,False,0,0,0,0,agree_infeasible
491,"(1, 2, 7, 11, 18)",False,False,0,0,0,0,agree_infeasible
492,"(1, 2, 7, 11, 19)",False,False,0,0,0,0,agree_infeasible
493,"(1, 2, 7, 11, 20)",False,False,0,0,0,0,agree_infeasible
494,"(1, 2, 7, 12, 13)",False,False,0,0,0,0,agree_infeasible
495,"(1, 2, 7, 12, 14)",False,False,0,0,0,0,agree_infeasible
496,"(1, 2, 7, 12, 15)",False,False,0,0,0,0,agree_infeasible
497,"(1, 2, 7, 12, 16)",False,False,0,0,0,0,agree_infeasible
498,"(1, 2, 7, 12, 17)",False,False,0,0,0,0,agree_infeasible
499,"(1, 2, 7, 12, 18)",False,False,0,0,0,0,agree_infeasible
500,"(1, 2, 7, 12, 19)",False,False,0,0,0,0,agree_infeasible
501,"(1, 2, 7, 12, 20)",False,False,0,0,0,0,agree_infeasible
502,"(1, 2, 7, 13, 14)",False,False,0,0,0,0,agree_infeasible
503,"(1, 2, 7, 13, 15)",False,False,0,0,0,0,agree_infeasible
504,"(1, 2, 7, 13, 16)",False,False,0,0,0,0,agree_infeasible
505,"(1, 2, 7, 13, 17)",False,False,0,0,0,0,agree_infeasible
506,"(1, 2, 7, 13, 18)",False,False,0,0,0,0,agree_infeasible
507,"(1, 2, 7, 13, 19)",False,False,0,0,0,0,agree_infeasible
508,"(1, 2, 7, 13, 20)",False,False,0,0,0,0,agree_infeasible
509,"(1, 2, 7, 14, 15)",False,False,0,0,0,0,agree_infeasible
510,"(1, 2, 7, 14, 16)",False,False,0,0,0,0,agree_infeasible
511,"(1, 2, 7, 14, 17)",False,False,0,0,0,0,agree_infeasible
512,"(1, 2, 7, 14, 18)",False,False,0,0,0,0,agree_infeasible
513,"(1, 2, 7, 14, 19)",False,False,0,0,0,0,agree_infeasible
514,"(1, 2, 7, 14, 20)",False,False,0,0,0,0,agree_infeasible
515,"(1, 2, 7, 15, 16)",False,False,0,0,0,0,agree_infeasible
516,"(1, 2, 7, 15, 17)",False,False,0,0,0,0,agree_infeasible
517,"(1, 2, 7, 15, 18)",False,False,0,0,0,0,agree_infeasible
518,"(1, 2, 7, 15, 19)",False,False,0,0,0,0,agree_infeasible
519,"(1, 2, 7, 15, 20)",False,False,0,0,0,0,agree_infeasible
520,"(1, 2, 7, 16, 17)",False,False,0,0,0,0,agree_infeasible
521,"(1, 2, 7, 16, 18)",False,False,0,0,0,0,agree_infeasible
522,"(1, 2, 7, 16, 19)",False,False,0,0,0,0,agree_infeasible
523,"(1, 2, 7, 16, 20)",False,False,0,0,0,0,agree_infeasible
524,"(1, 2, 7, 17, 18)",False,False,0,0,0,0,agree_infeasible
525,"(1, 2, 7, 17, 19)",False,False,0,0,0,0,agree_infeasible
526,"(1, 2, 7, 17, 20)",False,False,0,0,0,0,agree_infeasible
527,"(1, 2, 7, 18, 19)",False,False,0,0,0,0,agree_infeasible
528,"(1, 2, 7, 18, 20)",False,False,0,0,0,0,agree_infeasible
529,"(1, 2, 7, 19, 20)",False,False,0,0,0,0,agree_infeasible
530,"(1, 2, 8, 9, 10)",False,False,0,0,0,0,agree_infeasible
531,"(1, 2, 8, 9, 11)",False,False,0,0,0,0,agree_infeasible
532,"(1, 2, 8, 9, 12)",False,False,0,0,0,0,agree_infeasible
533,"(1, 2, 8, 9, 13)",False,False,0,0,0,0,agree_infeasible
534,"(1, 2, 8, 9, 14)",False,False,0,0,0,0,agree_infeasible
535,"(1, 2, 8, 9, 15)",False,False,0,0,0,0,agree_infeasible
536,"(1, 2, 8, 9, 17)",False,False,0,0,0,0,agree_infeasible
537,"(1, 2, 8, 9, 18)",False,False,0,0,0,0,agree_infeasible
538,"(1, 2, 8, 9, 19)",False,False,0,0,0,0,agree_infeasible
539,"(1, 2, 8, 9, 20)",True,True,1,1,0,0,agree_feasible
540,"(1, 2, 8, 10, 11)",True,True,1,1,0,0,agree_feasible
541,"(1, 2, 8, 10, 12)",False,False,0,0,0,0,agree_infeasible
542,"(1, 2, 8, 10, 13)",False,False,0,0,0,0,agree_infeasible
543,"(1, 2, 8, 10, 14)",True,True,1,1,0,0,agree_feasible
544,"(1, 2, 8, 10, 15)",False,False,0,0,0,0,agree_infeasible
545,"(1, 2, 8, 10, 16)",False,False,0,0,0,0,agree_infeasible
546,"(1, 2, 8, 10, 17)",False,False,0,0,0,0,agree_infeasible
547,"(1, 2, 8, 10, 18)",False,False,0,0,0,0,agree_infeasible
548,"(1, 2, 8, 10, 19)",True,True,1,1,0,0,agree_feasible
549,"(1, 2, 8, 10, 20)",False,False,0,0,0,0,agree_infeasible
550,"(1, 2, 8, 11, 12)",False,False,0,0,0,0,agree_infeasible
551,"(1, 2, 8, 11, 13)",False,False,0,0,0,0,agree_infeasible
552,"(1, 2, 8, 11, 14)",False,False,0,0,0,0,agree_infeasible
553,"(1, 2, 8, 11, 15)",False,False,0,0,0,0,agree_infeasible
554,"(1, 2, 8, 11, 16)",False,False,0,0,0,0,agree_infeasible
555,"(1, 2, 8, 11, 17)",False,False,0,0,0,0,agree_infeasible
556,"(1, 2, 8, 11, 18)",False,False,0,0,0,0,agree_infeasible
557,"(1, 2, 8, 11, 19)",True,True,1,1,0,0,agree_feasible
558,"(1, 2, 8, 11, 20)",False,False,0,0,0,0,agree_infeasible
559,"(1, 2, 8, 12, 13)",False,False,0,0,0,0,agree_infeasible
560,"(1, 2, 8, 12, 14)",False,False,0,0,0,0,agree_infeasible
561,"(1, 2, 8, 12, 15)",False,False,0,0,0,0,agree_infeasible
562,"(1, 2, 8, 12, 16)",False,False,0,0,0,0,agree_infeasible
563,"(1, 2, 8, 12, 17)",False,False,0,0,0,0,agree_infeasible
564,"(1, 2, 8, 12, 18)",False,False,0,0,0,0,agree_infeasible
565,"(1, 2, 8, 12, 19)",False,False,0,0,0,0,agree_infeasible
566,"(1, 2, 8, 12, 20)",False,False,0,0,0,0,agree_infeasible
567,"(1, 2, 8, 13, 14)",False,False,0,0,0,0,agree_infeasible
568,"(1, 2, 8, 13, 15)",False,False,0,0,0,0,agree_infeasible
569,"(1, 2, 8, 13, 16)",False,False,0,0,0,0,agree_infeasible
570,"(1, 2, 8, 13, 17)",False,False,0,0,0,0,agree_infeasible
571,"(1, 2, 8, 13, 18)",False,False,0,0,0,0,agree_infeasible
572,"(1, 2, 8, 13, 19)",False,False,0,0,0,0,agree_infeasible
573,"(1, 2, 8, 13, 20)",False,False,0,0,0,0,agree_infeasible
574,"(1, 2, 8, 14, 15)",False,False,0,0,0,0,agree_infeasible
575,"(1, 2, 8, 14, 16)",False,False,0,0,0,0,agree_infeasible
576,"(1, 2, 8, 14, 17)",False,False,0,0,0,0,agree_infeasible
577,"(1, 2, 8, 14, 18)",False,False,0,0,0,0,agree_infeasible
578,"(1, 2, 8, 14, 19)",True,True,1,1,0,0,agree_feasible
579,"(1, 2, 8, 14, 20)",False,False,0,0,0,0,agree_infeasible
580,"(1, 2, 8, 15, 16)",False,False,0,0,0,0,agree_infeasible
581,"(1, 2, 8, 15, 17)",False,False,0,0,0,0,agree_infeasible
582,"(1, 2, 8, 15, 18)",False,False,0,0,0,0,agree_infeasible
583,"(1, 2, 8, 15, 19)",False,False,0,0,0,0,agree_infeasible
584,"(1, 2, 8, 15, 20)",False,False,0,0,0,0,agree_infeasible
585,"(1, 2, 8, 16, 17)",False,False,0,0,0,0,agree_infeasible
586,"(1, 2, 8, 16, 18)",False,False,0,0,0,0,agree_infeasible
587,"(1, 2, 8, 16, 19)",False,False,0,0,0,0,agree_infeasible
588,"(1, 2, 8, 16, 20)",True,True,1,1,0,0,agree_feasible
589,"(1, 2, 8, 17, 18)",False,False,0,0,0,0,agree_infeasible
590,"(1, 2, 8, 17, 19)",False,False,0,0,0,0,agree_infeasible
591,"(1, 2, 8, 17, 20)",False,False,0,0,0,0,agree_infeasible
592,"(1, 2, 8, 18, 19)",False,False,0,0,0,0,agree_infeasible
593,"(1, 2, 8, 18, 20)",False,False,0,0,0,0,agree_infeasible
594,"(1, 2, 8, 19, 20)",False,False,0,0,0,0,agree_infeasible
595,"(1, 2, 9, 10, 11)",False,False,0,0,0,0,agree_infeasible
596,"(1, 2, 9, 10, 12)",False,False,0,0,0,0,agree_infeasible
597,"(1, 2, 9, 10, 13)",False,False,0,0,0,0,agree_infeasible
598,"(1, 2, 9, 10, 14)",False,False,0,0,0,0,agree_infeasible
599,"(1, 2, 9, 10, 15)",False,False,0,0,0,0,agree_infeasible
600,"(1, 2, 9, 10, 16)",False,False,0,0,0,0,agree_infeasible
601,"(1, 2, 9, 10, 17)",False,False,0,0,0,0,agree_infeasible
602,"(1, 2, 9, 10, 18)",False,False,0,0,0,0,agree_infeasible
603,"(1, 2, 9, 10, 19)",False,False,0,0,0,0,agree_infeasible
604,"(1, 2, 9, 10, 20)",False,False,0,0,0,0,agree_infeasible
605,"(1, 2, 9, 11, 12)",False,False,0,0,0,0,agree_infeasible
606,"(1, 2, 9, 11, 13)",False,False,0,0,0,0,agree_infeasible
607,"(1, 2, 9, 11, 14)",False,False,0,0,0,0,agree_infeasible
608,"(1, 2, 9, 11, 15)",False,False,0,0,0,0,agree_infeasible
609,"(1, 2, 9, 11, 16)",False,False,0,0,0,0,agree_infeasible
610,"(1, 2, 9, 11, 17)",False,False,0,0,0,0,agree_infeasible
611,"(1, 2, 9, 11, 18)",False,False,0,0,0,0,agree_infeasible
612,"(1, 2, 9, 11, 19)",False,False,0,0,0,0,agree_infeasible
613,"(1, 2, 9, 11, 20)",False,False,0,0,0,0,agree_infeasible
614,"(1, 2, 9, 12, 13)",False,False,0,0,0,0,agree_infeasible
615,"(1, 2, 9, 12, 14)",False,False,0,0,0,0,agree_infeasible
616,"(1, 2, 9, 12, 15)",False,False,0,0,0,0,agree_infeasible
617,"(1, 2, 9, 12, 16)",False,False,0,0,0,0,agree_infeasible
618,"(1, 2, 9, 12, 17)",False,False,0,0,0,0,agree_infeasible
619,"(1, 2, 9, 12, 18)",False,False,0,0,0,0,agree_infeasible
620,"(1, 2, 9, 12, 19)",False,False,0,0,0,0,agree_infeasible
621,"(1, 2, 9, 12, 20)",False,False,0,0,0,0,agree_infeasible
622,"(1, 2, 9, 13, 14)",False,False,0,0,0,0,agree_infeasible
623,"(1, 2, 9, 13, 15)",False,False,0,0,0,0,agree_infeasible
624,"(1, 2, 9, 13, 16)",False,False,0,0,0,0,agree_infeasible
625,"(1, 2, 9, 13, 17)",False,False,0,0,0,0,agree_infeasible
626,"(1, 2, 9, 13, 18)",False,False,0,0,0,0,agree_infeasible
627,"(1, 2, 9, 13, 19)",False,False,0,0,0,0,agree_infeasible
628,"(1, 2, 9, 13, 20)",False,False,0,0,0,0,agree_infeasible
629,"(1, 2, 9, 14, 15)",False,False,0,0,0,0,agree_infeasible
630,"(1, 2, 9, 14, 16)",False,False,0,0,0,0,agree_infeasible
631,"(1, 2, 9, 14, 17)",False,False,0,0,0,0,agree_infeasible
632,"(1, 2, 9, 14, 18)",False,False,0,0,0,0,agree_infeasible
633,"(1, 2, 9, 14, 19)",False,False,0,0,0,0,agree_infeasible
634,"(1, 2, 9, 14, 20)",False,False,0,0,0,0,agree_infeasible
635,"(1, 2, 9, 15, 16)",False,False,0,0,0,0,agree_infeasible
636,"(1, 2, 9, 15, 17)",False,False,0,0,0,0,agree_infeasible
637,"(1, 2, 9, 15, 18)",False,False,0,0,0,0,agree_infeasible
638,"(1, 2, 9, 15, 19)",False,False,0,0,0,0,agree_infeasible
639,"(1, 2, 9, 15, 20)",False,False,0,0,0,0,agree_infeasible
640,"(1, 2, 9, 16, 17)",False,False,0,0,0,0,agree_infeasible
641,"(1, 2, 9, 16, 18)",False,False,0,0,0,0,agree_infeasible
642,"(1, 2, 9, 16, 19)",False,False,0,0,0,0,agree_infeasible
643,"(1, 2, 9, 16, 20)",True,True,1,1,0,0,agree_feasible
644,"(1, 2, 9, 17, 18)",False,False,0,0,0,0,agree_infeasible
645,"(1, 2, 9, 17, 19)",False,False,0,0,0,0,agree_infeasible
646,"(1, 2, 9, 17, 20)",False,False,0,0,0,0,agree_infeasible
647,"(1, 2, 9, 18, 19)",False,False,0,0,0,0,agree_infeasible
648,"(1, 2, 9, 18, 20)",False,False,0,0,0,0,agree_infeasible
649,"(1, 2, 9, 19, 20)",False,False,0,0,0,0,agree_infeasible
650,"(1, 2, 10, 11, 12)",False,False,0,0,0,0,agree_infeasible
651,"(1, 2, 10, 11, 13)",False,False,0,0,0,0,agree_infeasible
652,"(1, 2, 10, 11, 14)",False,False,0,0,0,0,agree_infeasible
653,"(1, 2, 10, 11, 15)",False,False,0,0,0,0,agree_infeasible
654,"(1, 2, 10, 11, 16)",False,False,0,0,0,0,agree_infeasible
655,"(1, 2, 10, 11, 17)",False,False,0,0,0,0,agree_infeasible
656,"(1, 2, 10, 11, 18)",False,False,0,0,0,0,agree_infeasible
657,"(1, 2, 10, 11, 19)",True,True,1,1,0,0,agree_feasible
658,"(1, 2, 10, 11, 20)",False,False,0,0,0,0,agree_infeasible
659,"(1, 2, 10, 12, 13)",False,False,0,0,0,0,agree_infeasible
660,"(1, 2, 10, 12, 14)",False,False,0,0,0,0,agree_infeasible
661,"(1, 2, 10, 12, 15)",False,False,0,0,0,0,agree_infeasible
662,"(1, 2, 10, 12, 16)",False,False,0,0,0,0,agree_infeasible
663,"(1, 2, 10, 12, 17)",False,False,0,0,0,0,agree_infeasible
664,"(1, 2, 10, 12, 18)",False,False,0,0,0,0,agree_infeasible
665,"(1, 2, 10, 12, 19)",False,False,0,0,0,0,agree_infeasible
666,"(1, 2, 10, 12, 20)",False,False,0,0,0,0,agree_infeasible
667,"(1, 2, 10, 13, 14)",False,False,0,0,0,0,agree_infeasible
668,"(1, 2, 10, 13, 15)",False,False,0,0,0,0,agree_infeasible
669,"(1, 2, 10, 13, 16)",False,False,0,0,0,0,agree_infeasible
670,"(1, 2, 10, 13, 17)",False,False,0,0,0,0,agree_infeasible
671,"(1, 2, 10, 13, 18)",False,False,0,0,0,0,agree_infeasible
672,"(1, 2, 10, 13, 19)",True,True,1,1,0,0,agree_feasible
673,"(1, 2, 10, 13, 20)",False,False,0,0,0,0,agree_infeasible
674,"(1, 2, 10, 14, 15)",False,False,0,0,0,0,agree_infeasible
675,"(1, 2, 10, 14, 16)",False,False,0,0,0,0,agree_infeasible
676,"(1, 2, 10, 14, 17)",False,False,0,0,0,0,agree_infeasible
677,"(1, 2, 10, 14, 18)",False,False,0,0,0,0,agree_infeasible
678,"(1, 2, 10, 14, 19)",True,True,1,1,0,0,agree_feasible
679,"(1, 2, 10, 14, 20)",False,False,0,0,0,0,agree_infeasible
680,"(1, 2, 10, 15, 16)",False,False,0,0,0,0,agree_infeasible
681,"(1, 2, 10, 15, 17)",False,False,0,0,0,0,agree_infeasible
682,"(1, 2, 10, 15, 18)",False,False,0,0,0,0,agree_infeasible
683,"(1, 2, 10, 15, 19)",True,True,1,1,0,0,agree_feasible
684,"(1, 2, 10, 15, 20)",False,False,0,0,0,0,agree_infeasible
685,"(1, 2, 10, 16, 17)",False,False,0,0,0,0,agree_infeasible
686,"(1, 2, 10, 16, 18)",True,True,1,1,0,0,agree_feasible
687,"(1, 2, 10, 16, 19)",True,True,1,1,0,0,agree_feasible
688,"(1, 2, 10, 16, 20)",True,True,1,1,0,0,agree_feasible
689,"(1, 2, 10, 17, 18)",False,False,0,0,0,0,agree_infeasible
690,"(1, 2, 10, 17, 19)",False,False,0,0,0,0,agree_infeasible
691,"(1, 2, 10, 17, 20)",False,False,0,0,0,0,agree_infeasible
692,"(1, 2, 10, 18, 19)",True,True,1,1,0,0,agree_feasible
693,"(1, 2, 10, 18, 20)",True,True,1,1,0,0,agree_feasible
694,"(1, 2, 10, 19, 20)",True,True,1,1,0,0,agree_feasible
695,"(1, 2, 11, 12, 13)",False,False,0,0,0,0,agree_infeasible
696,"(1, 2, 11, 12, 14)",False,False,0,0,0,0,agree_infeasible
697,"(1, 2, 11, 12, 15)",False,False,0,0,0,0,agree_infeasible
698,"(1, 2, 11, 12, 16)",False,False,0,0,0,0,agree_infeasible
699,"(1, 2, 11, 12, 17)",False,False,0,0,0,0,agree_infeasible
700,"(1, 2, 11, 12, 18)",False,False,0,0,0,0,agree_infeasible
701,"(1, 2, 11, 12, 19)",False,False,0,0,0,0,agree_infeasible
702,"(1, 2, 11, 12, 20)",False,False,0,0,0,0,agree_infeasible
703,"(1, 2, 11, 13, 14)",False,False,0,0,0,0,agree_infeasible
704,"(1, 2, 11, 13, 15)",False,False,0,0,0,0,agree_infeasible
705,"(1, 2, 11, 13, 16)",False,False,0,0,0,0,agree_infeasible
706,"(1, 2, 11, 13, 17)",False,False,0,0,0,0,agree_infeasible
707,"(1, 2, 11, 13, 18)",False,False,0,0,0,0,agree_infeasible
708,"(1, 2, 11, 13, 19)",False,False,0,0,0,0,agree_infeasible
709,"(1, 2, 11, 13, 20)",False,False,0,0,0,0,agree_infeasible
710,"(1, 2, 11, 14, 15)",True,True,1,1,0,0,agree_feasible
711,"(1, 2, 11, 14, 16)",False,False,0,0,0,0,agree_infeasible
712,"(1, 2, 11, 14, 17)",False,False,0,0,0,0,agree_infeasible
713,"(1, 2, 11, 14, 18)",False,False,0,0,0,0,agree_infeasible
714,"(1, 2, 11, 14, 19)",True,True,1,1,0,0,agree_feasible
715,"(1, 2, 11, 14, 20)",False,False,0,0,0,0,agree_infeasible
716,"(1, 2, 11, 15, 16)",False,False,0,0,0,0,agree_infeasible
717,"(1, 2, 11, 15, 17)",False,False,0,0,0,0,agree_infeasible
